Date,Ticker,FinBERT_Positive,FinBERT_Negative,FinBERT_Neutral,Volume_Messages,Score_Net,Bullishness_Index,Polarite_Index
2024-07-17,GOOGL,0.0,0.0,1.0,1,-0.0,0.1408,0.0
2024-07-17,JPM,0.0,0.0,1.0,1,-0.0,0.0479,0.0
2024-07-17,UNH,0.3599,0.1964,0.4437,1,0.1635,0.647,0.5563
2024-07-18,GOOGL,0.0002,0.0,0.9998,3,0.0002,0.8688,0.0002
2024-07-18,META,0.0001,0.0001,0.9999,1,0.0,0.5104,0.0001
2024-07-19,AMZN,0.9274,0.0,0.0725,1,0.9274,1.0,0.9275
2024-07-19,BRK-B,0.0,0.0,1.0,1,-0.0,0.0124,0.0
2024-07-19,GOOGL,0.0,0.0001,0.9999,1,-0.0001,0.0111,0.0001
2024-07-19,JPM,0.0,0.0,1.0,1,-0.0,0.2778,0.0
2024-07-19,TSLA,0.0,0.0,1.0,1,0.0,0.5393,0.0
2024-07-19,UNH,0.0622,0.0002,0.9376,1,0.062,0.9962,0.0624
2024-07-20,AAPL,0.0,0.0,1.0,1,-0.0,0.3504,0.0
2024-07-20,MSFT,0.0,0.0,1.0,1,-0.0,0.401,0.0
2024-07-22,BRK-B,0.9879,0.0105,0.0016,1,0.9774,0.9895,0.9984
2024-07-22,GOOGL,0.997,0.0,0.003,1,0.997,1.0,0.997
2024-07-22,JPM,0.0,0.366,0.634,1,-0.366,0.0,0.366
2024-07-22,UNH,1.0,0.0,0.0,1,1.0,1.0,1.0
2024-07-23,AMZN,1.0,0.0,0.0,1,1.0,1.0,1.0
2024-07-23,GOOGL,0.0288,0.9711,0.0001,1,-0.9422,0.0288,0.9999
2024-07-23,TSLA,0.0,1.0,0.0,1,-1.0,0.0,1.0
2024-07-24,AMZN,0.0,0.0,1.0,1,-0.0,0.2097,0.0
2024-07-24,GOOGL,0.9999,0.0,0.0,1,0.9999,1.0,1.0
2024-07-25,BRK-B,0.0,0.0003,0.9997,1,-0.0003,0.0011,0.0003
2024-07-25,GOOGL,0.0001,0.0,0.9999,1,0.0001,0.8745,0.0001
2024-07-26,BRK-B,0.0,0.0,1.0,2,-0.0,0.1198,0.0
2024-07-26,GOOGL,0.0068,0.0,0.9932,1,0.0068,0.9946,0.0068
2024-07-28,META,0.0002,0.0156,0.9842,1,-0.0154,0.0126,0.0158
2024-07-29,AMZN,0.0238,0.0138,0.9624,1,0.01,0.6325,0.0376
2024-07-29,JPM,0.0,0.0001,0.9998,1,-0.0001,0.1736,0.0002
2024-07-29,META,0.0238,0.0138,0.9624,1,0.01,0.6325,0.0376
2024-07-30,BRK-B,0.0,0.0,1.0,1,-0.0,0.0338,0.0
2024-07-30,META,0.9915,0.0,0.0084,1,0.9915,1.0,0.9916
2024-07-30,MSFT,0.924,0.0751,0.0009,1,0.8489,0.9248,0.9991
2024-07-31,META,1.0,0.0,0.0,1,1.0,1.0,1.0
2024-08-01,AAPL,1.0,0.0,0.0,1,1.0,1.0,1.0
2024-08-01,AMZN,0.0,1.0,0.0,1,-1.0,0.0,1.0
2024-08-01,META,0.2503,0.2496,0.5001,4,0.0007,0.5007,0.4999
2024-08-02,AMZN,0.0001,0.6198,0.3801,5,-0.6197,0.0002,0.6199
2024-08-02,BRK-B,0.0595,0.0013,0.9392,4,0.0582,0.9785,0.0608
2024-08-02,MSFT,0.0,1.0,0.0,1,-0.9999,0.0,1.0
2024-08-02,TSLA,0.0,0.5,0.5,2,-0.5,0.0,0.5
2024-08-03,META,0.003,0.0014,0.9956,1,0.0017,0.6895,0.0044
2024-08-04,AMZN,0.0001,0.6274,0.3725,1,-0.6272,0.0002,0.6275
2024-08-05,AAPL,0.0074,0.0007,0.9919,1,0.0068,0.9176,0.0081
2024-08-05,GOOGL,0.0076,0.5395,0.4529,2,-0.5319,0.0139,0.5471
2024-08-05,JPM,0.0,0.0,1.0,1,-0.0,0.4559,0.0
2024-08-05,META,0.7299,0.0008,0.2693,1,0.7292,0.9989,0.7307
2024-08-05,MSFT,0.6519,0.0,0.3481,1,0.6519,0.9999,0.6519
2024-08-06,AAPL,0.0001,0.0062,0.9937,2,-0.0061,0.0152,0.0063
2024-08-06,AMZN,0.0007,0.3015,0.6978,2,-0.3008,0.0023,0.3022
2024-08-06,BRK-B,0.0178,0.0036,0.9786,1,0.0143,0.8336,0.0214
2024-08-08,AMZN,0.0131,0.0159,0.9711,1,-0.0028,0.4516,0.0289
2024-08-08,BRK-B,0.0,0.0,1.0,1,-0.0,0.1648,0.0
2024-08-08,GOOGL,0.0131,0.0159,0.9711,1,-0.0028,0.4516,0.0289
2024-08-08,JPM,0.0001,0.3837,0.6162,2,-0.3837,0.0002,0.3838
2024-08-08,MSFT,0.0,0.0,1.0,1,-0.0,0.0806,0.0
2024-08-09,MSFT,0.0,0.0,1.0,1,-0.0,0.2521,0.0
2024-08-10,BRK-B,0.0,0.0,1.0,1,-0.0,0.0466,0.0
2024-08-10,MSFT,1.0,0.0,0.0,1,1.0,1.0,1.0
2024-08-13,AMZN,0.0,0.0,1.0,1,-0.0,0.0519,0.0
2024-08-14,TSLA,0.5023,0.0002,0.4975,2,0.5022,0.9997,0.5025
2024-08-15,GOOGL,0.4992,0.0,0.5007,2,0.4992,1.0,0.4993
2024-08-15,MSFT,0.7362,0.0033,0.2605,1,0.7329,0.9955,0.7395
2024-08-16,GOOGL,0.0001,0.496,0.5039,2,-0.4959,0.0002,0.4961
2024-08-18,AMZN,0.0001,0.0012,0.9987,2,-0.0011,0.0764,0.0013
2024-08-19,MSFT,1.0,0.0,0.0,1,1.0,1.0,1.0
2024-08-19,TSLA,1.0,0.0,0.0,1,1.0,1.0,1.0
2024-08-20,AMZN,0.9917,0.0008,0.0075,1,0.9909,0.9992,0.9925
2024-08-20,BRK-B,0.0,0.0,1.0,1,-0.0,0.0083,0.0
2024-08-21,BRK-B,0.0,0.0002,0.9998,1,-0.0002,0.0107,0.0002
2024-08-21,GOOGL,0.0,0.0001,0.9999,1,-0.0001,0.0296,0.0001
2024-08-21,MSFT,0.0,0.0003,0.9997,1,-0.0003,0.0504,0.0003
2024-08-22,AMZN,0.9746,0.0,0.0253,1,0.9746,1.0,0.9747
2024-08-22,GOOGL,0.5001,0.0063,0.4936,2,0.4938,0.9876,0.5064
2024-08-22,JPM,1.0,0.0,0.0,1,1.0,1.0,1.0
2024-08-22,META,0.7905,0.0125,0.1969,1,0.778,0.9844,0.8031
2024-08-23,AAPL,0.0027,0.0401,0.9573,1,-0.0374,0.0631,0.0427
2024-08-24,AAPL,0.0,0.0,1.0,1,-0.0,0.2348,0.0
2024-08-24,AMZN,0.0,0.0002,0.9998,1,-0.0002,0.0887,0.0002
2024-08-25,AMZN,0.0,0.0001,0.9999,1,-0.0001,0.0385,0.0001
2024-08-25,BRK-B,0.672,0.0061,0.3219,1,0.6658,0.9909,0.6781
2024-08-25,META,0.0001,0.0003,0.9997,1,-0.0002,0.1829,0.0003
2024-08-27,BRK-B,0.0,0.0,1.0,1,-0.0,0.0377,0.0
2024-08-27,JPM,0.0004,0.0034,0.9962,1,-0.003,0.1007,0.0038
2024-08-27,UNH,0.6217,0.0018,0.3765,1,0.6199,0.9971,0.6235
2024-08-28,AMZN,0.0016,0.0004,0.9979,1,0.0012,0.7847,0.0021
2024-08-28,BRK-B,0.0,0.0,1.0,1,-0.0,0.1308,0.0
2024-08-29,JPM,1.0,0.0,0.0,1,1.0,1.0,1.0
2024-08-30,AAPL,0.0,0.0001,0.9999,1,-0.0001,0.0487,0.0001
2024-08-30,AMZN,0.2035,0.0067,0.7898,2,0.1968,0.9681,0.2102
2024-08-30,BRK-B,0.0,0.0,1.0,1,-0.0,0.1094,0.0
2024-08-30,GOOGL,0.0029,0.0009,0.9962,1,0.002,0.757,0.0038
2024-08-31,AAPL,0.0001,0.0002,0.9997,1,-0.0,0.4459,0.0003
2024-08-31,BRK-B,0.0,0.0,1.0,1,-0.0,0.236,0.0
2024-08-31,GOOGL,0.0032,0.0008,0.996,2,0.0025,0.8078,0.004
2024-09-02,JPM,0.0001,0.3235,0.6765,1,-0.3234,0.0002,0.3235
2024-09-03,AMZN,0.134,0.0011,0.8649,1,0.1329,0.9919,0.1351
2024-09-04,AAPL,0.0,0.0,1.0,1,-0.0,0.0504,0.0
2024-09-04,AMZN,0.0001,0.0,0.9999,3,0.0001,0.7076,0.0001
2024-09-05,META,0.0024,0.0001,0.9975,1,0.0023,0.9693,0.0025
2024-09-05,TSLA,1.0,0.0,0.0,1,1.0,1.0,1.0
2024-09-07,AAPL,0.0,0.0005,0.9995,1,-0.0005,0.0136,0.0005
2024-09-07,BRK-B,0.0,0.0,1.0,1,-0.0,0.0776,0.0
2024-09-07,MSFT,0.5,0.0,0.5,2,0.5,1.0,0.5
2024-09-08,AAPL,0.0001,0.025,0.9749,1,-0.0248,0.0049,0.0251
2024-09-09,AAPL,0.0162,0.0012,0.9826,1,0.015,0.9322,0.0174
2024-09-09,AMZN,0.0162,0.0012,0.9826,1,0.015,0.9322,0.0174
2024-09-10,AAPL,0.0,0.0004,0.9996,1,-0.0004,0.0002,0.0004
2024-09-10,AMZN,0.7262,0.0008,0.273,2,0.7254,0.9989,0.727
2024-09-10,JPM,0.0,0.7499,0.2501,4,-0.7499,0.0,0.7499
2024-09-11,AMZN,0.5,0.0015,0.4985,2,0.4985,0.997,0.5015
2024-09-11,GOOGL,1.0,0.0,0.0,1,1.0,1.0,1.0
2024-09-12,BRK-B,0.0,0.0016,0.9984,1,-0.0016,0.0044,0.0016
2024-09-13,AAPL,0.0,0.0,0.9999,2,-0.0,0.4186,0.0001
2024-09-13,BRK-B,0.0,0.0,1.0,2,-0.0,0.0784,0.0
2024-09-13,GOOGL,0.8097,0.0098,0.1804,1,0.7999,0.988,0.8196
2024-09-13,JPM,0.0002,0.0065,0.9934,1,-0.0063,0.0256,0.0066
2024-09-13,MSFT,0.0,0.0,1.0,1,0.0,0.7769,0.0
2024-09-13,TSLA,0.0,0.0,1.0,1,-0.0,0.0381,0.0
2024-09-14,BRK-B,0.1412,0.0008,0.858,3,0.1405,0.9947,0.142
2024-09-14,GOOGL,0.0024,0.9882,0.0094,1,-0.9858,0.0024,0.9906
2024-09-16,AAPL,0.0,0.8818,0.1182,1,-0.8818,0.0,0.8818
2024-09-16,AMZN,0.0241,0.0486,0.9273,2,-0.0245,0.3313,0.0727
2024-09-16,BRK-B,0.0,0.0002,0.9998,1,-0.0002,0.0212,0.0002
2024-09-17,AMZN,0.9986,0.0,0.0014,1,0.9986,1.0,0.9986
2024-09-17,META,0.0007,0.0,0.9993,1,0.0007,0.9968,0.0007
2024-09-18,AAPL,0.0,0.0,1.0,1,-0.0,0.1241,0.0
2024-09-18,META,0.0038,0.0163,0.9799,1,-0.0125,0.1893,0.0201
2024-09-18,MSFT,0.0,0.0004,0.9996,2,-0.0004,0.0411,0.0004
2024-09-18,TSLA,0.0059,0.0116,0.9825,1,-0.0056,0.3388,0.0175
2024-09-19,AMZN,0.7715,0.1746,0.0539,2,0.597,0.8155,0.9461
2024-09-19,JPM,0.0,0.0,1.0,1,-0.0,0.0122,0.0
2024-09-20,MSFT,0.5,0.0,0.4999,2,0.5,0.9999,0.5001
2024-09-21,AMZN,0.0,0.0,1.0,1,-0.0,0.005,0.0
2024-09-21,MSFT,0.0,0.0,1.0,1,-0.0,0.0917,0.0
2024-09-22,AMZN,0.8772,0.0,0.1228,1,0.8772,1.0,0.8772
2024-09-22,GOOGL,0.9998,0.0,0.0002,1,0.9998,1.0,0.9998
2024-09-24,AMZN,1.0,0.0,0.0,1,1.0,1.0,1.0
2024-09-24,JPM,1.0,0.0,0.0,1,1.0,1.0,1.0
2024-09-24,META,0.2944,0.0,0.7055,1,0.2944,0.9999,0.2945
2024-09-25,GOOGL,0.0002,0.0001,0.9997,1,0.0002,0.7564,0.0003
2024-09-25,JPM,0.0,0.0,1.0,1,-0.0,0.1546,0.0
2024-09-25,META,0.0,0.002,0.9979,2,-0.002,0.008,0.0021
2024-09-26,AAPL,0.0,0.0,1.0,1,-0.0,0.119,0.0
2024-09-26,AMZN,0.5,0.0,0.5,2,0.5,1.0,0.5
2024-09-26,GOOGL,0.0,0.0009,0.9991,1,-0.0009,0.0117,0.0009
2024-09-26,META,0.0,0.0,1.0,1,-0.0,0.119,0.0
2024-09-27,AMZN,0.9999,0.0,0.0001,1,0.9999,1.0,0.9999
2024-09-28,GOOGL,1.0,0.0,0.0,1,1.0,1.0,1.0
2024-09-30,JPM,0.0001,0.0041,0.9958,1,-0.0039,0.0348,0.0042
2024-09-30,META,0.6596,0.0001,0.3403,1,0.6595,0.9999,0.6597
2024-10-01,AAPL,0.0,0.0003,0.9997,1,-0.0003,0.0039,0.0003
2024-10-01,JPM,1.0,0.0,0.0,1,1.0,1.0,1.0
2024-10-01,MSFT,0.0005,0.9994,0.0001,1,-0.999,0.0005,0.9999
2024-10-02,AMZN,0.798,0.0001,0.2019,1,0.7979,0.9999,0.7981
2024-10-02,TSLA,0.0,1.0,0.0,1,-1.0,0.0,1.0
2024-10-03,AMZN,0.4947,0.0001,0.5052,2,0.4947,0.9999,0.4948
2024-10-03,JPM,0.9996,0.0,0.0004,1,0.9995,1.0,0.9996
2024-10-03,META,0.1024,0.0016,0.896,3,0.1008,0.9847,0.104
2024-10-04,AMZN,0.977,0.0009,0.022,1,0.9761,0.999,0.978
2024-10-04,META,0.4993,0.0,0.5007,2,0.4993,1.0,0.4993
2024-10-05,AAPL,0.0,0.0007,0.9993,1,-0.0006,0.0509,0.0007
2024-10-05,META,0.0,0.0007,0.9993,1,-0.0006,0.0509,0.0007
2024-10-06,AMZN,0.0,0.0004,0.9996,1,-0.0003,0.048,0.0004
2024-10-07,GOOGL,1.0,0.0,0.0,1,1.0,1.0,1.0
2024-10-07,JPM,0.0,0.0,1.0,1,0.0,0.842,0.0
2024-10-07,MSFT,1.0,0.0,0.0,1,1.0,1.0,1.0
2024-10-08,AAPL,0.0001,0.0118,0.9881,1,-0.0117,0.0107,0.0119
2024-10-08,META,0.4724,0.0287,0.4989,2,0.4438,0.9428,0.5011
2024-10-08,MSFT,0.0,1.0,0.0,2,-1.0,0.0,1.0
2024-10-08,TSLA,0.0,0.0,1.0,1,-0.0,0.2161,0.0
2024-10-09,AMZN,0.1056,0.0049,0.8895,1,0.1007,0.9556,0.1105
2024-10-09,MSFT,0.1056,0.0049,0.8895,1,0.1007,0.9556,0.1105
2024-10-10,BRK-B,0.0157,0.0018,0.9825,1,0.014,0.8988,0.0175
2024-10-10,META,0.9997,0.0,0.0003,1,0.9997,1.0,0.9997
2024-10-10,MSFT,0.0943,0.0003,0.9055,1,0.094,0.9973,0.0945
2024-10-11,BRK-B,0.0,0.0,1.0,1,-0.0,0.0601,0.0
2024-10-11,JPM,1.0,0.0,0.0,2,1.0,1.0,1.0
2024-10-11,TSLA,0.0,1.0,0.0,1,-1.0,0.0,1.0
2024-10-11,UNH,0.0001,0.0021,0.9977,1,-0.002,0.056,0.0023
2024-10-12,META,0.0,0.0001,0.9999,1,-0.0001,0.0974,0.0001
2024-10-12,MSFT,0.0,0.0,1.0,1,-0.0,0.0361,0.0
2024-10-13,BRK-B,0.0,0.0002,0.9998,1,-0.0002,0.0627,0.0002
2024-10-13,MSFT,0.0183,0.0002,0.9816,1,0.0181,0.9897,0.0184
2024-10-14,BRK-B,0.9699,0.0004,0.0297,1,0.9695,0.9996,0.9703
2024-10-14,GOOGL,1.0,0.0,0.0,1,1.0,1.0,1.0
2024-10-14,MSFT,0.0,0.0,1.0,1,0.0,0.5913,0.0
2024-10-15,UNH,0.0,1.0,0.0,2,-1.0,0.0,1.0
2024-10-16,AMZN,0.2003,0.001,0.7987,3,0.1993,0.995,0.2013
2024-10-16,JPM,0.0,0.9998,0.0001,1,-0.9998,0.0,0.9999
2024-10-17,AMZN,0.0,0.0,1.0,1,-0.0,0.088,0.0
2024-10-17,MSFT,0.1552,0.0048,0.8401,1,0.1504,0.9703,0.1599
2024-10-18,AMZN,0.0,0.0001,0.9999,2,-0.0001,0.044,0.0001
2024-10-18,JPM,0.0015,0.0031,0.9954,1,-0.0016,0.3255,0.0046
2024-10-18,META,0.0001,0.0001,0.9999,1,0.0,0.55,0.0001
2024-10-20,AAPL,0.0,0.0,1.0,1,-0.0,0.1485,0.0
2024-10-20,GOOGL,0.0,0.0,1.0,1,-0.0,0.0877,0.0
2024-10-20,TSLA,0.1607,0.0082,0.8311,1,0.1525,0.9514,0.1689
2024-10-21,AAPL,0.0909,0.005,0.9042,1,0.0859,0.9482,0.0958
2024-10-21,BRK-B,0.0,0.0013,0.9987,1,-0.0012,0.0105,0.0013
2024-10-21,JPM,0.0004,0.9996,0.0,1,-0.9992,0.0004,1.0
2024-10-21,MSFT,0.0,0.0,1.0,1,-0.0,0.1938,0.0
2024-10-22,AMZN,0.4944,0.0001,0.5055,2,0.4942,0.9997,0.4945
2024-10-22,META,0.0,0.0,1.0,1,-0.0,0.0869,0.0
2024-10-23,AMZN,0.0,0.0001,0.9999,1,-0.0001,0.0045,0.0001
2024-10-23,BRK-B,0.0001,0.0001,0.9997,1,0.0,0.5271,0.0003
2024-10-23,GOOGL,1.0,0.0,0.0,1,1.0,1.0,1.0
2024-10-23,META,1.0,0.0,0.0,1,1.0,1.0,1.0
2024-10-23,TSLA,0.5,0.0,0.5,2,0.5,1.0,0.5
2024-10-24,GOOGL,0.0092,0.9863,0.0045,1,-0.9772,0.0092,0.9955
2024-10-24,TSLA,0.0,0.5,0.5,2,-0.5,0.0,0.5
2024-10-25,GOOGL,0.0,0.0,1.0,1,0.0,0.645,0.0
2024-10-27,AAPL,0.0,0.0,1.0,1,-0.0,0.0613,0.0
2024-10-27,AMZN,0.0,0.0001,0.9999,1,-0.0001,0.1037,0.0001
2024-10-27,META,0.0,0.0,1.0,1,-0.0,0.1038,0.0
2024-10-28,AMZN,1.0,0.0,0.0,1,1.0,1.0,1.0
2024-10-28,TSLA,0.0,0.0,1.0,1,-0.0,0.033,0.0
2024-10-29,AAPL,0.0,0.0,1.0,1,-0.0,0.0299,0.0
2024-10-29,GOOGL,0.9975,0.0018,0.0007,2,0.9957,0.9982,0.9993
2024-10-30,AMZN,0.0,0.0001,0.9999,1,-0.0001,0.0273,0.0001
2024-10-30,META,0.4179,0.2202,0.3619,5,0.1977,0.6549,0.6381
2024-10-30,MSFT,0.0,1.0,0.0,2,-1.0,0.0,1.0
2024-10-31,AAPL,1.0,0.0,0.0,1,1.0,1.0,1.0
2024-10-31,AMZN,1.0,0.0,0.0,3,1.0,1.0,1.0
2024-10-31,GOOGL,0.0,0.7722,0.2278,1,-0.7722,0.0,0.7722
2024-10-31,META,0.0263,0.3497,0.6239,3,-0.3234,0.0701,0.3761
2024-10-31,MSFT,0.0001,0.9932,0.0068,1,-0.9931,0.0001,0.9932
2024-11-01,AAPL,0.0,0.0,1.0,2,-0.0,0.1552,0.0
2024-11-01,AMZN,0.827,0.0001,0.1729,2,0.8269,0.9999,0.8271
2024-11-01,JPM,0.0768,0.0678,0.8554,1,0.009,0.5312,0.1446
2024-11-02,BRK-B,0.0111,0.0026,0.9862,1,0.0085,0.8098,0.0138
2024-11-03,UNH,0.0001,0.0,0.9999,1,0.0,0.7436,0.0001
2024-11-04,AMZN,0.0002,0.0738,0.926,1,-0.0736,0.0027,0.074
2024-11-04,BRK-B,0.0,0.0,1.0,1,-0.0,0.2183,0.0
2024-11-04,META,1.0,0.0,0.0,1,1.0,1.0,1.0
2024-11-05,GOOGL,0.5,0.4999,0.0001,2,0.0002,0.5001,0.9999
2024-11-05,META,0.9996,0.0,0.0003,1,0.9996,1.0,0.9997
2024-11-05,UNH,0.0,0.0034,0.9966,1,-0.0033,0.0049,0.0034
2024-11-06,AAPL,0.033,0.0009,0.9661,1,0.0322,0.9749,0.0339
2024-11-06,AMZN,0.505,0.1625,0.3325,2,0.3425,0.7566,0.6675
2024-11-06,MSFT,0.4809,0.0003,0.5188,1,0.4806,0.9994,0.4812
2024-11-06,UNH,0.0001,0.0,0.9999,1,0.0001,0.9668,0.0001
2024-11-07,AAPL,0.0,0.0,1.0,1,-0.0,0.0645,0.0
2024-11-07,AMZN,0.0054,0.0001,0.9945,1,0.0053,0.9888,0.0055
2024-11-07,JPM,0.0,1.0,0.0,1,-0.9999,0.0,1.0
2024-11-07,MSFT,0.039,0.0018,0.9592,2,0.0372,0.9552,0.0408
2024-11-09,JPM,0.5061,0.1334,0.3605,2,0.3727,0.7914,0.6395
2024-11-09,META,0.0,0.0,0.9999,1,-0.0,0.4695,0.0001
2024-11-10,MSFT,0.0002,0.0005,0.9993,1,-0.0003,0.2633,0.0007
2024-11-11,META,0.0,0.0071,0.9929,1,-0.0071,0.0019,0.0071
2024-11-11,TSLA,0.0,0.0,1.0,1,-0.0,0.0973,0.0
2024-11-12,AMZN,0.0,0.0,1.0,1,-0.0,0.199,0.0
2024-11-12,META,0.0,0.0,1.0,1,-0.0,0.0216,0.0
2024-11-12,UNH,0.0003,0.7473,0.2524,1,-0.7471,0.0003,0.7476
2024-11-13,BRK-B,0.0148,0.2048,0.7804,1,-0.1901,0.0672,0.2196
2024-11-13,JPM,0.9175,0.0819,0.0006,1,0.8356,0.918,0.9994
2024-11-14,AMZN,0.0021,0.54,0.4579,5,-0.5379,0.0038,0.5421
2024-11-14,GOOGL,0.0,0.0001,0.9999,1,-0.0001,0.0068,0.0001
2024-11-14,META,0.0,0.0,1.0,1,-0.0,0.0605,0.0
2024-11-14,MSFT,0.0013,0.3388,0.6599,1,-0.3376,0.0037,0.3401
2024-11-15,AMZN,0.0,0.0,1.0,2,-0.0,0.3643,0.0
2024-11-15,GOOGL,0.0,0.0,1.0,1,0.0,0.8104,0.0
2024-11-15,META,1.0,0.0,0.0,1,1.0,1.0,1.0
2024-11-16,AMZN,0.0,0.0002,0.9997,1,-0.0002,0.0946,0.0003
2024-11-16,META,1.0,0.0,0.0,1,1.0,1.0,1.0
2024-11-17,META,0.0,0.0001,0.9999,1,-0.0,0.3752,0.0001
2024-11-18,AAPL,0.3038,0.0018,0.6945,1,0.302,0.9942,0.3055
2024-11-18,AMZN,0.0,0.001,0.999,1,-0.0009,0.039,0.001
2024-11-18,BRK-B,0.1013,0.0007,0.8981,3,0.1006,0.9934,0.1019
2024-11-18,JPM,1.0,0.0,0.0,1,1.0,1.0,1.0
2024-11-18,TSLA,0.0002,0.0018,0.9981,1,-0.0016,0.084,0.0019
2024-11-20,META,0.0001,0.0,0.9999,1,0.0001,0.7254,0.0001
2024-11-20,TSLA,0.0001,0.0012,0.9987,1,-0.0011,0.0915,0.0013
2024-11-21,AAPL,0.0,0.0,1.0,1,-0.0,0.0114,0.0
2024-11-21,GOOGL,0.0066,0.6197,0.3738,3,-0.6131,0.0105,0.6262
2024-11-22,GOOGL,0.5,0.5,0.0001,2,-0.0,0.5,0.9999
2024-11-22,MSFT,0.0,0.0,1.0,1,-0.0,0.2297,0.0
2024-11-23,AMZN,0.0015,0.0001,0.9984,1,0.0015,0.9629,0.0016
2024-11-23,META,0.0015,0.0001,0.9984,1,0.0015,0.9629,0.0016
2024-11-25,AMZN,0.0,0.0,1.0,1,-0.0,0.0754,0.0
2024-11-25,GOOGL,0.5267,0.0061,0.4672,1,0.5205,0.9885,0.5328
2024-11-27,BRK-B,0.0142,0.9854,0.0004,1,-0.9711,0.0142,0.9996
2024-11-27,GOOGL,0.0042,0.3196,0.6762,1,-0.3154,0.0131,0.3238
2024-11-29,AMZN,0.0,0.0,1.0,1,-0.0,0.0962,0.0
2024-11-30,AMZN,0.3664,0.0068,0.6267,1,0.3596,0.9817,0.3733
2024-12-01,AMZN,1.0,0.0,0.0,1,1.0,1.0,1.0
2024-12-01,BRK-B,0.9993,0.0,0.0007,1,0.9993,1.0,0.9993
2024-12-02,AAPL,0.0,0.0012,0.9988,1,-0.0012,0.0118,0.0012
2024-12-02,BRK-B,0.0,0.0,1.0,1,-0.0,0.086,0.0
2024-12-02,JPM,0.0061,0.002,0.9919,2,0.004,0.7487,0.0081
2024-12-03,AMZN,0.0001,0.8933,0.1066,1,-0.8931,0.0001,0.8934
2024-12-03,META,1.0,0.0,0.0,1,1.0,1.0,1.0
2024-12-03,TSLA,1.0,0.0,0.0,1,1.0,1.0,1.0
2024-12-04,AMZN,0.3557,0.3126,0.3316,3,0.0431,0.5322,0.6684
2024-12-04,META,0.0007,0.0,0.9993,1,0.0007,0.9899,0.0007
2024-12-04,UNH,0.0,0.0509,0.9491,2,-0.0509,0.0002,0.0509
2024-12-05,AAPL,0.0,0.0,1.0,1,-0.0,0.3355,0.0
2024-12-05,AMZN,0.0001,0.0001,0.9998,1,-0.0,0.4442,0.0002
2024-12-05,META,0.9999,0.0,0.0001,1,0.9999,1.0,0.9999
2024-12-05,UNH,0.0125,0.3025,0.6851,1,-0.29,0.0396,0.3149
2024-12-06,AAPL,1.0,0.0,0.0,1,1.0,1.0,1.0
2024-12-06,AMZN,0.5133,0.0002,0.4864,1,0.5131,0.9995,0.5136
2024-12-06,BRK-B,0.9999,0.0,0.0001,1,0.9999,1.0,0.9999
2024-12-06,GOOGL,0.0019,0.0038,0.9943,1,-0.0019,0.3334,0.0057
2024-12-06,META,1.0,0.0,0.0,1,1.0,1.0,1.0
2024-12-06,UNH,0.0,0.0046,0.9954,1,-0.0046,0.0055,0.0046
2024-12-07,JPM,0.0001,0.031,0.9689,1,-0.031,0.0022,0.0311
2024-12-07,MSFT,1.0,0.0,0.0,1,1.0,1.0,1.0
2024-12-08,AMZN,0.3549,0.0008,0.6443,1,0.3541,0.9976,0.3557
2024-12-08,BRK-B,0.014,0.0002,0.9858,1,0.0137,0.9833,0.0142
2024-12-09,AMZN,0.0,0.0024,0.9976,1,-0.0024,0.0062,0.0024
2024-12-09,JPM,0.0002,0.0105,0.9894,1,-0.0103,0.0147,0.0106
2024-12-09,TSLA,0.0,0.0,0.9999,1,-0.0,0.3405,0.0001
2024-12-10,AMZN,1.0,0.0,0.0,1,1.0,1.0,1.0
2024-12-10,GOOGL,0.6662,0.0,0.3338,3,0.6662,1.0,0.6662
2024-12-10,MSFT,0.0,0.0012,0.9988,1,-0.0012,0.0044,0.0012
2024-12-10,TSLA,0.094,0.0935,0.8125,1,0.0005,0.5013,0.1875
2024-12-10,UNH,0.0,0.9997,0.0003,1,-0.9996,0.0,0.9997
2024-12-11,AAPL,0.4843,0.0,0.5156,2,0.4843,0.9999,0.4844
2024-12-11,AMZN,0.4843,0.0,0.5156,2,0.4843,0.9999,0.4844
2024-12-11,BRK-B,0.9435,0.0001,0.0564,1,0.9433,0.9999,0.9436
2024-12-11,MSFT,0.0007,0.0,0.9993,1,0.0007,0.9507,0.0007
2024-12-11,TSLA,1.0,0.0,0.0,1,1.0,1.0,1.0
2024-12-11,UNH,0.0004,0.7721,0.2274,1,-0.7717,0.0005,0.7726
2024-12-12,BRK-B,0.5527,0.0158,0.4315,2,0.5369,0.9721,0.5685
2024-12-12,META,0.0,0.0,1.0,1,-0.0,0.0372,0.0
2024-12-13,AAPL,0.0,0.0001,0.9999,1,-0.0001,0.02,0.0001
2024-12-13,GOOGL,0.0,0.0,0.9999,1,-0.0,0.387,0.0001
2024-12-13,META,0.8613,0.0,0.1387,1,0.8613,1.0,0.8613
2024-12-13,MSFT,0.0006,0.0,0.9993,1,0.0006,0.9402,0.0007
2024-12-13,UNH,0.0001,0.0025,0.9975,1,-0.0024,0.021,0.0025
2024-12-15,BRK-B,0.997,0.0,0.003,1,0.997,1.0,0.997
2024-12-15,JPM,0.0007,0.0001,0.9992,1,0.0006,0.9099,0.0008
2024-12-15,META,0.0007,0.0001,0.9992,1,0.0006,0.9099,0.0008
