Date,Ticker,Target,Volume,Daily_Volatility,FinBERT_Positive,FinBERT_Negative,FinBERT_Neutral,Volume_Messages,Score_Net,Bullishness_Index,Polarite_Index,Score_Net_Lag1,Score_Net_Lag2,Score_Net_Lag3,Score_Net_Lag5,Volume_Messages_Lag1,Volume_Messages_Lag2,Volume_Messages_Lag3,Volume_Messages_Lag5,Volume_Lag1,Volume_Lag2,Volume_Lag3,Volume_Lag5,Polarite_Index_Lag1,Polarite_Index_Lag2,Polarite_Index_Lag3,Polarite_Index_Lag5,Bullishness_Index_Lag1,Bullishness_Index_Lag2,Bullishness_Index_Lag3,Bullishness_Index_Lag5,Volatility_20d,Volume_Avg20d
2025-05-23,JPM,1,6671800,0.0233245990861719,0.242,0.0001,0.7579,1,0.2419,0.9996,0.2421,-0.4618,0.2237,-0.0,1.0,4.0,4.0,1.0,1.0,8436300.0,12145000.0,8932900.0,5450700.0,0.4921,0.7323,0.0001,1.0,0.0308,0.6527,0.2673,1.0,0.018208656489720615,12607875.0
2025-05-23,TSLA,1,84654800,0.0295040270612301,0.3684,0.0037,0.6279,1,0.3648,0.9902,0.3721,0.283,-0.0022,-0.2432,-0.7317,2.0,1.0,3.0,1.0,102354800.0,131715500.0,88869900.0,136997300.0,0.4907,0.0036,0.2457,0.7444,0.7884,0.189,0.0052,0.0085,0.03551885282313674,126487165.0
2025-05-27,AAPL,1,56288500,0.0166919453678419,0.0,1.0,0.0,1,-1.0,0.0,1.0,-0.5819,-0.9993,0.0001,1.0,1.0,1.0,1.0,1.0,78432900.0,46140500.0,51909300.0,68536700.0,0.6182,0.9993,0.0001,1.0,0.0294,0.0,0.9447,1.0,0.04276440975351585,82683155.0
2025-05-27,AMZN,1,34892000,0.0221576644893583,0.9999,0.0,0.0001,1,0.9999,1.0,0.9999,1.0,0.3936,0.0034,-0.008,1.0,5.0,1.0,1.0,33393500.0,38938900.0,42460900.0,75205000.0,1.0,0.3938,0.0056,0.0109,1.0,0.9998,0.8042,0.1318,0.03395147679461478,55191375.0
2025-05-27,GOOGL,1,37995700,0.0186295139910789,1.0,0.0,0.0,1,1.0,1.0,1.0,-0.0,0.0001,-0.4903,0.1616,1.0,3.0,2.0,3.0,35211400.0,73416000.0,46607700.0,42382100.0,0.0,0.6667,0.4903,0.1711,0.0284,0.5001,0.0,0.9722,0.022295002568539474,45264770.0
2025-05-27,JPM,1,7506600,0.0126316495598279,0.0,0.0,1.0,1,-0.0,0.4279,0.0,0.2419,-0.4618,0.2237,1.0,1.0,4.0,4.0,1.0,6671800.0,8436300.0,12145000.0,8589000.0,0.2421,0.4921,0.7323,1.0,0.9996,0.0308,0.6527,1.0,0.01718486449069579,12138765.0
2025-05-27,TSLA,1,120146400,0.047416153537636,0.0,0.0002,0.9997,1,-0.0002,0.1407,0.0003,0.3648,0.283,-0.0022,-0.0003,1.0,2.0,1.0,1.0,84654800.0,102354800.0,131715500.0,97882600.0,0.3721,0.4907,0.0036,0.0004,0.9902,0.7884,0.189,0.1106,0.03562602546823826,125768490.0
2025-05-27,UNH,0,20144600,0.0361269025850375,0.5038,0.2771,0.2192,2,0.2267,0.6452,0.7808,-0.339,1.0,-0.4275,-0.5,3.0,1.0,7.0,2.0,45506900.0,62524700.0,121849200.0,59478300.0,0.3391,1.0,0.7093,0.5001,0.0002,1.0,0.1987,0.0,0.0338861036613437,23692540.0
2025-05-28,AAPL,0,45339700,0.0141083896640966,0.5001,0.0007,0.4992,2,0.4994,0.9986,0.5008,-1.0,-0.5819,-0.9993,-0.7464,1.0,1.0,1.0,1.0,56288500.0,78432900.0,46140500.0,36453900.0,1.0,0.6182,0.9993,0.9823,0.0,0.0294,0.0,0.1201,0.04275741149717537,82492200.0
2025-05-28,AMZN,0,28549800,0.0157828284231702,0.9109,0.0,0.0891,1,0.9108,0.9999,0.9109,0.9999,1.0,0.3936,0.3504,1.0,1.0,5.0,1.0,34892000.0,33393500.0,38938900.0,43318500.0,0.9999,1.0,0.3938,0.3507,1.0,1.0,0.9998,0.9997,0.02828940005413413,52550455.0
